dag,m1x,m1y,m2x,m2y,Mx,My
4696000,-2.471441970030934e+16,6956014302105319.0,4383510219767334.0,-8266237381835873.0,1193195666561.509,212665606631.55472
4697000,-2.471968256537734e+16,6957495565453319.0,4384443675352834.0,-8267997652911873.0,1193449754175.7668,212710893148.58353
4698000,-2.472494543044534e+16,6958976828801319.0,4385377130938334.0,-8269757923987873.0,1193703841790.0247,212756179665.61234
4699000,-2.473020829551334e+16,6960458092149319.0,4386310586523834.0,-8271518195063873.0,1193957929404.2825,212801466182.64114
4700000,-2.473547116058134e+16,6961939355497319.0,4387244042109334.0,-8273278466139873.0,1194212017018.5403,212846752699.66995
4701000,-2.474073402564934e+16,6963420618845319.0,4388177497694834.0,-8275038737215873.0,1194466104632.798,212892039216.69876
4702000,-2.474599689071734e+16,6964901882193319.0,4389110953280334.0,-8276799008291873.0,1194720192247.056,212937325733.72757
4703000,-2.475125975578534e+16,6966383145541319.0,4390044408865834.0,-8278559279367873.0,1194974279861.3137,212982612250.75638
4704000,-2.475652262085334e+16,6967864408889319.0,4390977864451334.0,-8280319550443873.0,1195228367475.5715,213027898767.7852
4705000,-2.476178548592134e+16,6969345672237319.0,4391911320036834.0,-8282079821519873.0,1195482455089.8293,213073185284.814
4706000,-2.476704835098934e+16,6970826935585319.0,4392844775622334.0,-8283840092595873.0,1195736542704.0872,213118471801.8428
4707000,-2.477231121605734e+16,6972308198933319.0,4393778231207834.0,-8285600363671873.0,1195990630318.345,213163758318.8716
4708000,-2.477757408112534e+16,6973789462281319.0,4394711686793334.0,-8287360634747873.0,1196244717932.6028,213209044835.90042
4709000,-2.478283694619334e+16,6975270725629319.0,4395645142378834.0,-8289120905823873.0,1196498805546.8606,213254331352.92923
4710000,-2.478809981126134e+16,6976751988977319.0,4396578597964334.0,-8290881176899873.0,1196752893161.1184,213299617869.95804
4711000,-2.479336267632934e+16,6978233252325319.0,4397512053549834.0,-8292641447975873.0,1197006980775.3762,213344904386.98685
4712000,-2.479862554139734e+16,6979714515673319.0,4398445509135334.0,-8294401719051873.0,1197261068389.634,213390190904.01566
4713000,-2.480388840646534e+16,6981195779021319.0,4399378964720834.0,-8296161990127873.0,1197515156003.8918,213435477421.04446
4714000,-2.480915127153334e+16,6982677042369319.0,4400312420306334.0,-8297922261203873.0,1197769243618.1497,213480763938.07327
4715000,-2.481441413660134e+16,6984158305717319.0,4401245875891834.0,-8299682532279873.0,1198023331232.4075,213526050455.10208
4716000,-2.481967700166934e+16,6985639569065319.0,4402179331477334.0,-8301442803355873.0,1198277418846.6653,213571336972.1309
4717000,-2.482493986673734e+16,6987120832413319.0,4403112787062834.0,-8303203074431873.0,1198531506460.923,213616623489.1597
4718000,-2.483020273180534e+16,6988602095761319.0,4404046242648334.0,-8304963345507873.0,1198785594075.181,213661910006.1885
4719000,-2.483546559687334e+16,6990083359109319.0,4404979698233834.0,-8306723616583873.0,1199039681689.4387,213707196523.21732
4720000,-2.484072846194134e+16,6991564622457319.0,4405913153819334.0,-8308483887659873.0,1199293769303.6965,213752483040.24612
4721000,-2.484599132700934e+16,6993045885805319.0,4406846609404834.0,-8310244158735873.0,1199547856917.9543,213797769557.27493
4722000,-2.485125419207734e+16,6994527149153319.0,4407780064990334.0,-8312004429811873.0,1199801944532.2122,213843056074.30374
4723000,-2.485651705714534e+16,6996008412501319.0,4408713520575834.0,-8313764700887873.0,1200056032146.47,213888342591.33255
4724000,-2.486177992221334e+16,6997489675849319.0,4409646976161334.0,-8315524971963873.0,1200310119760.7278,213933629108.36136
4725000,-2.486704278728134e+16,6998970939197319.0,4410580431746834.0,-8317285243039873.0,1200564207374.9856,213978915625.39017
4726000,-2.487230565234934e+16,7000452202545319.0,4411513887332334.0,-8319045514115873.0,1200818294989.2434,214024202142.41898
4727000,-2.487756851741734e+16,7001933465893319.0,4412447342917834.0,-8320805785191873.0,1201072382603.5012,214069488659.44778
4728000,-2.488283138248534e+16,7003414729241319.0,4413380798503334.0,-8322566056267873.0,1201326470217.759,214114775176.4766
4729000,-2.488809424755334e+16,7004895992589319.0,4414314254088834.0,-8324326327343873.0,1201580557832.0168,214160061693.5054
4730000,-2.489335711262134e+16,7006377255937319.0,4415247709674334.0,-8326086598419873.0,1201834645446.2747,214205348210.5342
4731000,-2.489861997768934e+16,7007858519285319.0,4416181165259834.0,-8327846869495873.0,1202088733060.5325,214250634727.56302
4732000,-2.490388284275734e+16,7009339782633319.0,4417114620845334.0,-8329607140571873.0,1202342820674.7903,214295921244.59183
4733000,-2.490914570782534e+16,7010821045981319.0,4418048076430834.0,-8331367411647873.0,1202596908289.048,214341207761.62064
4734000,-2.491440857289334e+16,7012302309329319.0,4418981532016334.0,-8333127682723873.0,1202850995903.306,214386494278.64944
4735000,-2.491967143796134e+16,7013783572677319.0,4419914987601834.0,-8334887953799873.0,1203105083517.5637,214431780795.67825
4736000,-2.492493430302934e+16,7015264836025319.0,4420848443187334.0,-8336648224875873.0,1203359171131.8215,214477067312.70706
4737000,-2.493019716809734e+16,7016746099373319.0,4421781898772834.0,-8338408495951873.0,1203613258746.0793,214522353829.73587
4738000,-2.493546003316534e+16,7018227362721319.0,4422715354358334.0,-8340168767027873.0,1203867346360.3372,214567640346.76468
4739000,-2.494072289823334e+16,7019708626069319.0,4423648809943834.0,-8341929038103873.0,1204121433974.595,214612926863.7935
4740000,-2.494598576330134e+16,7021189889417319.0,4424582265529334.0,-8343689309179873.0,1204375521588.8528,214658213380.8223
4741000,-2.495124862836934e+16,7022671152765319.0,4425515721114834.0,-8345449580255873.0,1204629609203.1106,214703499897.8511
4742000,-2.495651149343734e+16,7024152416113319.0,4426449176700334.0,-8347209851331873.0,1204883696817.3684,214748786414.8799
4743000,-2.496177435850534e+16,7025633679461319.0,4427382632285834.0,-8348970122407873.0,1205137784431.6262,214794072931.90872
4744000,-2.496703722357334e+16,7027114942809319.0,4428316087871334.0,-8350730393483873.0,1205391872045.884,214839359448.93753
4745000,-2.497230008864134e+16,7028596206157319.0,4429249543456834.0,-8352490664559873.0,1205645959660.1418,214884645965.96634
4746000,-2.497756295370934e+16,7030077469505319.0,4430182999042334.0,-8354250935635873.0,1205900047274.3997,214929932482.99515
4747000,-2.498282581877734e+16,7031558732853319.0,4431116454627834.0,-8356011206711873.0,1206154134888.6575,214975219000.02396
4748000,-2.498808868384534e+16,7033039996201319.0,4432049910213334.0,-8357771477787873.0,1206408222502.9153,215020505517.05276
4749000,-2.499335154891334e+16,7034521259549319.0,4432983365798834.0,-8359531748863873.0,1206662310117.173,215065792034.08157
4750000,-2.499861441398134e+16,7036002522897319.0,4433916821384334.0,-8361292019939873.0,1206916397731.431,215111078551.11038
4751000,-2.500387727904934e+16,7037483786245319.0,4434850276969834.0,-8363052291015873.0,1207170485345.6887,215156365068.1392
4752000,-2.500914014411734e+16,7038965049593319.0,4435783732555334.0,-8364812562091873.0,1207424572959.9465,215201651585.168
4753000,-2.501440300918534e+16,7040446312941319.0,4436717188140834.0,-8366572833167873.0,1207678660574.2043,215246938102.1968
4754000,-2.501966587425334e+16,7041927576289319.0,4437650643726334.0,-8368333104243873.0,1207932748188.4622,215292224619.22562
4755000,-2.502492873932134e+16,7043408839637319.0,4438584099311834.0,-8370093375319873.0,1208186835802.72,215337511136.25443
4756000,-2.503019160438934e+16,7044890102985319.0,4439517554897334.0,-8371853646395873.0,1208440923416.9778,215382797653.28323
4757000,-2.503545446945734e+16,7046371366333319.0,4440451010482834.0,-8373613917471873.0,1208695011031.2356,215428084170.31204
4758000,-2.504071733452534e+16,7047852629681319.0,4441384466068334.0,-8375374188547873.0,1208949098645.4934,215473370687.34085
4759000,-2.504598019959334e+16,7049333893029319.0,4442317921653834.0,-8377134459623873.0,1209203186259.7512,215518657204.36966
4760000,-2.505124306466134e+16,7050815156377319.0,4443251377239334.0,-8378894730699873.0,1209457273874.009,215563943721.39847
4761000,-2.505650592972934e+16,7052296419725319.0,4444184832824834.0,-8380655001775873.0,1209711361488.2668,215609230238.42728
4762000,-2.506176879479734e+16,7053777683073319.0,4445118288410334.0,-8382415272851873.0,1209965449102.5247,215654516755.4561
4763000,-2.506703165986534e+16,7055258946421319.0,4446051743995834.0,-8384175543927873.0,1210219536716.7825,215699803272.4849
4764000,-2.507229452493334e+16,7056740209769319.0,4446985199581334.0,-8385935815003873.0,1210473624331.0403,215745089789.5137
4765000,-2.507755739000134e+16,7058221473117319.0,4447918655166834.0,-8387696086079873.0,1210727711945.298,215790376306.5425
4766000,-2.508282025506934e+16,7059702736465319.0,4448852110752334.0,-8389456357155873.0,1210981799559.556,215835662823.57132
4767000,-2.508808312013734e+16,7061183999813319.0,4449785566337834.0,-8391216628231873.0,1211235887173.8137,215880949340.60013
4768000,-2.509334598520534e+16,7062665263161319.0,4450719021923334.0,-8392976899307873.0,1211489974788.0715,215926235857.62894
4769000,-2.509860885027334e+16,7064146526509319.0,4451652477508834.0,-8394737170383873.0,1211744062402.3293,215971522374.65775
4770000,-2.510387171534134e+16,7065627789857319.0,4452585933094334.0,-8396497441459364.0,1211998150016.5872,216016808891.68655
4771000,-2.510913458040934e+16,7067109053205319.0,4453519388679435.0,-8398257712534364.0,1212252237630.845,216062095408.71536
4772000,-2.511439744547734e+16,7068590316553319.0,4454452844264435.0,-8400017983609364.0,1212506325245.1028,216107381925.74417
4773000,-2.511966031054534e+16,7070071579901319.0,4455386299849435.0,-8401778254684364.0,1212760412859.3606,216152668442.77298
4774000,-2.512492317561334e+16,7071552843249319.0,4456319755434435.0,-8403538525759364.0,1213014500473.6184,216197954959.8018
4775000,-2.513018604068134e+16,7073034106597319.0,4457253211019435.0,-8405298796834364.0,1213268588087.8762,216243241476.8306
4776000,-2.513544890574934e+16,7074515369945319.0,4458186666604435.0,-8407059067909364.0,1213522675702.134,216288527993.8594
4777000,-2.514071177081734e+16,7075996633293319.0,4459120122189435.0,-8408819338984364.0,1213776763316.3918,216333814510.8882
4778000,-2.514597463588534e+16,7077477896641319.0,4460053577774435.0,-8410579610059364.0,1214030850930.6497,216379101027.91702
4779000,-2.515123750095334e+16,7078959159989319.0,4460987033359435.0,-8412339881134364.0,1214284938544.9075,216424387544.94583
4780000,-2.515650036602134e+16,7080440423337319.0,4461920488944435.0,-8414100152209364.0,1214539026159.1653,216469674061.97464
4781000,-2.516176323108934e+16,7081921686685319.0,4462853944529435.0,-8415860423284364.0,1214793113773.423,216514960579.00345
4782000,-2.516702609615734e+16,7083402950033319.0,4463787400114435.0,-8417620694359364.0,1215047201387.681,216560247096.03226
4783000,-2.517228896122534e+16,7084884213381319.0,4464720855699435.0,-8419380965434364.0,1215301289001.9387,216605533613.06107
4784000,-2.517755182629334e+16,7086365476729319.0,4465654311284435.0,-8421141236509364.0,1215555376616.1965,216650820130.08987
4785000,-2.518281469136134e+16,7087846740077319.0,4466587766869435.0,-8422901507584364.0,1215809464230.4543,216696106647.10666
4786000,-2.518807755642934e+16,7089328003425319.0,4467521222454435.0,-8424661778659364.0,1216063551844.7122,216741393164.10495
4787000,-2.519334042149734e+16,7090809266773319.0,4468454678039435.0,-8426422049734364.0,1216317639458.97,216786679681.10324
4788000,-2.519860328656534e+16,7092290530121319.0,4469388133624435.0,-8428182320809364.0,1216571727073.2278,216831966198.10153
4789000,-2.520386615163334e+16,7093771793469319.0,4470321589209435.0,-8429942591884364.0,1216825814687.4856,216877252715.09982
4790000,-2.520912901670134e+16,7095253056817319.0,4471255044794435.0,-8431702862959364.0,1217079902301.7434,216922539232.0981
4791000,-2.521439188176934e+16,7096734320165319.0,4472188500379435.0,-8433463134034364.0,1217333989916.0012,216967825749.0964
4792000,-2.521965474683734e+16,7098215583513319.0,4473121955964435.0,-8435223405109364.0,1217588077530.259,217013112266.0947
4793000,-2.522491761190534e+16,7099696846861319.0,4474055411549435.0,-8436983676184364.0,1217842165144.5168,217058398783.093
4794000,-2.523018047697334e+16,7101178110209319.0,4474988867134435.0,-8438743947259364.0,1218096252758.7747,217103685300.09128
4795000,-2.523544334204134e+16,7102659373557319.0,4475922322719435.0,-8440504218334364.0,1218350340373.0325,217148971817.08957
4796000,-2.524070620710934e+16,7104140636905319.0,4476855778304435.0,-8442264489409364.0,1218604427987.2903,217194258334.08786
4797000,-2.524596907217734e+16,7105621900253319.0,4477789233889435.0,-8444024760484364.0,1218858515601.548,217239544851.08615
4798000,-2.525123193724534e+16,7107103163601319.0,4478722689474435.0,-8445785031559364.0,1219112603215.806,217284831368.08444
4799000,-2.525649480231334e+16,7108584426949319.0,4479656145059435.0,-8447545302634364.0,1219366690830.0637,217330117885.08273
4800000,-2.526175766738134e+16,7110065690297319.0,4480589600644435.0,-8449305573709364.0,1219620778444.3215,217375404402.08102
4801000,-2.526702053244934e+16,7111546953645319.0,4481523056229435.0,-8451065844784364.0,1219874866058.5793,217420690919.0793
4802000,-2.527228339751734e+16,7113028216993319.0,4482456511814435.0,-8452826115859364.0,1220128953672.8372,217465977436.0776
4803000,-2.527754626258534e+16,7114509480341319.0,4483389967399435.0,-8454586386934364.0,1220383041287.095,217511263953.0759
4804000,-2.528280912765334e+16,7115990743689319.0,4484323422984435.0,-8456346658009364.0,1220637128901.3528,217556550470.0742
4805000,-2.528807199272134e+16,7117472007037319.0,4485256878569435.0,-8458106929084364.0,1220891216515.6106,217601836987.07248
4806000,-2.529333485778934e+16,7118953270385319.0,4486190334154435.0,-8459867200159364.0,1221145304129.8684,217647123504.07077
4807000,-2.529859772285734e+16,7120434533733319.0,4487123789739435.0,-8461627471234364.0,1221399391744.1262,217692410021.06906
4808000,-2.530386058792534e+16,7121915797081319.0,4488057245324435.0,-8463387742309364.0,1221653479358.384,217737696538.06735
4809000,-2.530912345299334e+16,7123397060429319.0,4488990700909435.0,-8465148013384364.0,1221907566972.6418,217782983055.06564
4810000,-2.531438631806134e+16,7124878323777319.0,4489924156494435.0,-8466908284459364.0,1222161654586.8997,217828269572.06393
4811000,-2.531964918312934e+16,7126359587125319.0,4490857612079435.0,-8468668555534364.0,1222415742201.1575,217873556089.06223
4812000,-2.532491204819734e+16,7127840850473319.0,4491791067664435.0,-8470428826609364.0,1222669829815.4153,217918842606.06052
4813000,-2.533017491326534e+16,7129322113821319.0,4492724523249435.0,-8472189097684364.0,1222923917429.673,217964129123.0588
4814000,-2.533543777833334e+16,7130803377169319.0,4493657978834435.0,-8473949368759364.0,1223178005043.931,218009415640.0571
4815000,-2.534070064340134e+16,7132284640517319.0,4494591434419435.0,-8475709639834364.0,1223432092658.1887,218054702157.0554
4816000,-2.534596350846934e+16,7133765903865319.0,4495524890004435.0,-8477469910909364.0,1223686180272.4465,218099988674.05368
4817000,-2.535122637353734e+16,7135247167213319.0,4496458345589435.0,-8479230181984364.0,1223940267886.7043,218145275191.05197
4818000,-2.535648923860534e+16,7136728430561319.0,4497391801174435.0,-8480990453059364.0,1224194355500.9622,218190561708.05026
4819000,-2.536175210367334e+16,7138209693909319.0,4498325256759435.0,-8482750724134364.0,1224448443115.22,218235848225.04855
