dag,iox,ioy,eux,euy,Mx,My
93290,-218099393.45651072,331833281.2549003,-23501068.071539037,-646322721.8162007,0,0
93300,378438515.5061566,-257551600.93562192,-645981439.2172979,-152666151.46491122,0,0
93310,-403239308.18001807,37756486.99743007,-389193571.74513197,572530551.9298097,0,0
93320,436645682.68669325,9616965.087408312,362155631.41472805,595116227.7386492,0,0
93330,-344631503.46262383,-270526753.54498523,663570176.9495621,-105369694.13394213,0,0
93340,284689464.9569339,286472492.1861641,85093928.90503189,-642313428.6182104,0,0
93350,-130799542.02945477,-438932886.1303185,-608529513.0755947,-249130271.7579179,0,0
93360,-45865024.605040215,395056157.8890893,-458577248.8638077,511745060.4487722,0,0
93370,134430521.88015738,-426032375.9412824,284092779.53218603,638251352.4335715,0,0
93380,-342985079.9006312,253788866.31119314,678702216.4148825,-8744054.440930307,0,0
93390,351306796.3746767,-219052129.73521575,191065320.0968079,-622314001.9085194,0,0
93400,-454396806.28803676,-7252275.862930402,-556216660.6978137,-340964655.4420883,0,0
93410,375701793.3258698,121814997.109449,-519853839.63906264,439907447.5088005,0,0
93420,-374041348.2309833,-257337169.30056158,200984257.5639088,669390437.1314174,0,0
93430,157504177.85660458,383848815.544327,679681410.2838845,86489890.2109507,0,0
93440,-130522261.19508496,-405218549.40987754,291473580.8073841,-587314189.8722022,0,0
93450,-138100013.1103733,425585127.4397752,-489830030.2107616,-425391630.0016673,0,0
93460,194321195.04291838,-346545706.0671875,-571432677.2543982,357858284.2232836,0,0
93470,-360856103.4427671,281814642.5555903,114011169.57467107,688120775.6378003,0,0
93480,399217698.9495953,-65665379.888231926,667193624.1763885,178585092.84068564,0,0
93490,-436819651.6329722,19629436.58139035,383806900.3962307,-538862960.2547561,0,0
93500,361520885.797672,246613323.69004935,-410836445.8866671,-499728460.04499435,0,0
93510,-304265579.50795877,-266209321.8975365,-611659563.3509282,266785172.68506187,0,0
93520,159199224.1756059,429361193.03414893,24381722.318265483,694042396.9893723,0,0
93530,17963651.660561085,-397067168.7857195,642021702.6061347,266080335.77626473,0,0
93540,-106048395.2566731,434385317.6923704,466089988.102552,-478869769.81185263,0,0
93550,324593910.6633515,-276072106.24743354,-321355274.6154752,-561624693.9039007,0,0
93560,-335842141.4090813,242988695.0628523,-638914234.7789042,168305797.0379675,0,0
93570,453640015.4581708,-22580027.12648715,-66602669.97566467,686769797.9387335,0,0
93580,-383358572.33815295,-94993423.31062889,604972778.0137672,347739951.1140123,0,0
93590,390352598.28265226,232355207.07112005,536901768.9431069,-409402122.32218117,0,0
93600,-183272035.2787155,-371649506.642216,-224027812.87241828,-609276858.7392704,0,0
93610,157876947.1094045,395958907.60349953,-651756101.6582484,64515460.83321482,0,0
93620,109554224.85485636,-433398307.38809663,-157482837.30022675,665963392.3082244,0,0
93630,-169565610.0748524,359561227.2537138,556841687.8446347,422482357.2231884,0,0
93640,341715873.42740923,-304872870.4484977,595320662.0371865,-332517633.7092782,0,0
93650,-393272010.8213884,93215180.79592165,-121804605.27934435,-641569428.607482,0,0
93660,435032873.2171428,-48838890.02213141,-649104023.2060168,-42027216.637387834,0,0
93670,-376762013.9002127,-221637075.0302627,-246588969.21853602,631392100.656048,0,0
93680,322396280.20710135,244626339.41433215,498407043.96442705,489309400.2438293,0,0
93690,-186906100.55575538,-417945992.63795865,640827143.568363,-250150397.72100854,0,0
93700,10002945.240856834,397121039.7849292,-17698043.951834165,-658111428.9263512,0,0
93710,77161102.2235935,-440839771.99425083,-630419327.0885081,-148396287.61825144,0,0
93720,-304747567.53126055,297044667.44833803,-332012234.9575827,583025826.9368311,0,0
93730,318761479.0459876,-265821256.4723003,430455160.14977485,547245179.995312,0,0
93740,-450919518.8469361,52288664.50733159,673192535.1855983,-164054250.0218827,0,0
93750,389114166.51181036,67700587.55416799,85444706.11969498,-659170018.0389357,0,0
93760,-404986361.4397673,-206344846.94274402,-595848654.5061218,-251477913.34951895,0,0
93770,208127317.3059119,357718872.7741843,-411616011.11415505,521151074.9728772,0,0
93780,-184558243.15331587,-384860226.69317806,353826884.49036795,595291163.2921791,0,0
93790,-80566516.80501282,439297335.1164061,692375604.3395809,-75794534.17710832,0,0
93800,143953505.86459464,-370815788.459534,185106278.99960175,-645530518.5635865,0,0
93810,-321100482.6380521,326626320.0382577,-546283560.7314019,-348208835.4672981,0,0
93820,385431712.5175459,-120273436.22041652,-483101279.49639654,446494399.5109603,0,0
93830,-431292082.1820189,77880032.9248617,269482135.46928257,632403872.5763452,0,0
93840,390287477.07552165,195710972.16201356,698439878.5933836,13224473.656574555,0,0
93850,-338993636.54853886,-221826868.40797615,279183469.65671706,-618325293.3168025,0,0
93860,213800334.66069642,404736932.08644617,-483312122.83919036,-435825974.17107093,0,0
93870,-37897963.46152224,-395217952.1311279,-544134518.548148,360328356.4058186,0,0
93880,-47895856.915281974,445366215.2528564,178575653.53118587,657501669.5935878,0,0
93890,283538301.1139159,-316611003.6535287,691497681.9823711,101709349.81386626,0,0
93900,-300144247.7492135,287441647.4616869,365997103.8765115,-578870354.4651805,0,0
93910,446247891.35331833,-81744227.91771244,-409069163.8325724,-512071386.3009053,0,0
93920,-392940250.89255816,-40070739.086809345,-592532582.4725697,264527355.2421652,0,0
93930,417878292.7227625,179419037.64762026,82534601.34625724,669507076.0910144,0,0
93940,-231953451.8466177,-342123589.9098143,671682712.2079705,188415504.62193018,0,0
93950,210443091.81801945,371972247.5644418,444247341.2773962,-528535341.6792125,0,0
93960,51265119.61461419,-443257228.9862684,-326022002.3842986,-575310396.8332057,0,0
93970,-117609891.43218488,380253943.06009525,-626479328.1528277,161542495.60316133,0,0
93980,299098987.7159264,-346980692.0776846,-16875757.96016124,667429226.1436948,0,0
93990,-375735397.07676876,146709992.88729903,639151046.5542734,272082417.7245681,0,0
94000,425612793.9863806,-106622300.14328146,512938188.9182682,-468657734.0612606,0,0
94010,-402037566.2990577,-168952291.27806824,-236743564.91440302,-624549206.4255784,0,0
94020,353977121.6195575,197920022.37313217,-644730199.063598,54279780.74439472,0,0
94030,-239765613.51811525,-389791446.8074985,-117516896.1538789,650485801.889615,0,0
94040,65584910.56539529,391367642.74495935,594109781.082362,351374217.8895619,0,0
94050,18381518.83505456,-447943645.8193065,571291907.9115591,-400501082.25773406,0,0
94060,-261064673.6022854,334681996.5340076,-143719430.56355146,-659367311.431696,0,0
94070,280077061.77431595,-307747449.8663304,-646754214.6407431,-54106730.12543725,0,0
94080,-439646234.4887425,110818401.25072601,-216893641.94952562,618254130.9200845,0,0
94090,394817970.7616391,12239778.868103571,536871932.4116553,424833995.8693474,0,0
94100,-428971655.82614064,-151694712.71574467,618668249.1759187,-325251031.22336626,0,0
94110,254638654.45145825,324938209.7327247,-49216371.88894313,-679797570.3994346,0,0
94120,-235412142.3796712,-357352898.7738971,-632775331.577687,-160466724.25640917,0,0
94130,-21779677.855345674,445261583.258303,-312240627.7888894,570827954.6454747,0,0
94140,90663303.01137197,-387829117.8153392,467934665.62326574,490861515.166237,0,0
94150,-275806457.5665025,365847760.6454825,654498083.303921,-244040891.66098434,0,0
94160,364230608.364881,-172397628.04394937,44781551.125049226,-686189431.1101805,0,0
94170,-418019224.4897998,134936508.30387977,-603704212.7453009,-261894708.02644336,0,0
94180,411960552.59637815,141482097.8394384,-400684116.8036806,508943996.43442565,0,0
94190,-367273988.3179201,-173020172.60210198,388074430.48292035,547725336.5668746,0,0
94200,264689653.0207719,373174512.8725836,678237332.4912478,-157998671.0315689,0,0
94210,-92928273.0728855,-385589363.9342303,136578885.9549724,-679083089.873872,0,0
94220,11251976.768014975,448559669.1649487,-560983876.1823604,-355910410.7673082,0,0
94230,237431114.8346218,-351175375.5433996,-479463339.64659804,434038223.222674,0,0
94240,-258653293.4876135,326642465.0361562,298446763.8040606,593620183.376313,0,0
94250,431144089.00111175,-139384521.71033776,689345272.4963442,-68308145.64423081,0,0
94260,-394738033.81715316,15655409.54366266,224733370.81991145,-659111013.8863388,0,0
94270,438217566.60225475,123292278.71099965,-506393415.2110632,-440551728.6700949,0,0
94280,-276076463.00628084,-306244820.6592512,-546171803.4025848,348202439.962787,0,0
94290,259350291.7887447,341068019.1640991,200671050.81019205,626776450.3180885,0,0
94300,-7759322.138257302,-445302648.618367,687290663.0895518,23723397.30052691,0,0
94310,-63245173.10131262,393503832.4997125,307996432.3139906,-626933360.0464078,0,0
94320,251323560.29156196,-383145754.8064675,-441856024.740411,-514381193.86732954,0,0
94330,-350973623.8238914,197212667.02333874,-598964918.8667563,254037914.29503837,0,0
94340,408544170.9440933,-162695433.00271636,96874010.71120825,645619120.5081342,0,0
94350,-420012930.19907784,-113424706.08062154,671588837.0064756,116599313.52455723,0,0
94360,378819607.20053065,147246392.13258535,385243971.6837634,-583207409.6210612,0,0
94370,-288464686.01891136,-354958366.67409056,-369284832.1316258,-576427164.9173468,0,0
94380,119794181.22978245,377911796.0870981,-636685617.9780347,154434524.29786602,0,0
94390,-40874192.36007792,-447210545.137475,-10335349.433845602,648957964.9618342,0,0
94400,-212747450.21707812,366016107.3664228,641871647.7009029,208580728.83797666,0,0
94410,235972625.16082853,-344037154.56025386,455408298.80764383,-528588028.71348614,0,0
94420,-420779310.6783859,167318134.22582996,-290481980.5075576,-626088665.5507815,0,0
94430,392700754.8796985,-43477633.86098306,-658884200.114734,52326262.93974704,0,0
94440,-445575202.2353501,-94335088.86385298,-117977168.96516402,636173702.8416885,0,0
94450,296166248.71239376,286132672.33130884,597988753.9492917,297660901.03547764,0,0
94460,-282147204.76847506,-323191045.0893957,517419438.4939286,-463755181.03948534,0,0
94470,37221129.0681576,443381374.65771085,-207091154.98489678,-663030302.1113203,0,0
94480,35489186.26639869,-397249874.5040425,-665740819.7901218,-49523775.95602581,0,0
94490,-225756126.04967955,398799712.2937132,-222895115.17531198,607354061.2660238,0,0
94500,336029194.3794513,-221035584.9997452,540132082.044876,381583288.82923126,0,0
94510,-397228854.9397662,189774376.04497507,570162799.3193727,-389464311.7841659,0,0
94520,426159623.27826494,84907122.70365447,-120594751.2361188,-687086245.9295707,0,0
94530,-388557764.4730598,-120721878.43763134,-657923655.125392,-148672344.18281627,0,0
94540,310987931.08510315,335222193.0983221,-322002847.31970245,563338337.9549577,0,0
94550,-146051066.48145044,-368372913.693988,468965534.27080786,457918327.3459195,0,0
94560,70354762.93523267,443901197.1791731,612460172.4735798,-306614818.25636053,0,0
94570,187128402.53903624,-379136753.0745745,-32343690.279444233,-698184433.8212337,0,0
94580,-212140572.4437514,359849048.6193219,-636424257.3710879,-243066947.14373612,0,0
94590,408597909.806903,-194497536.84727257,-412530633.6688899,505651870.8643819,0,0
94600,-388716052.9142186,71090068.33934358,385731437.69003767,524205718.1966822,0,0
94610,451011975.26155376,64948904.3577143,643081510.0704782,-216329939.47129637,0,0
94620,-314813700.8645019,-264697765.19563025,56391739.206814535,-696296303.5082593,0,0
94630,303697810.86589557,303802663.79105544,-602405313.6269561,-331047704.3998835,0,0
94640,-66475305.62640076,-439507414.030042,-492217545.39635783,436344644.8228936,0,0
94650,-7530624.886173084,399048427.65579665,292299025.6132146,578152808.9323934,0,0
94660,199214687.71045184,-412741803.71949613,660794729.250156,-120037759.13652888,0,0
94670,-319470242.6266452,243751589.95732665,144359938.46519226,-681414032.2807007,0,0
94680,384122728.11589175,-216051720.25217083,-557082508.4590441,-411300419.8797316,0,0
94690,-430374155.2111889,-56058477.19845748,-559412916.4751168,357775735.4580163,0,0
94700,396440918.82234514,93573357.72687759,191124952.6375506,617858522.4755898,0,0
94710,-332162039.9217697,-314051783.51643234,664458274.3043638,-19537884.36389201,0,0
94720,171570308.33886033,357019805.2863186,230263448.93385234,-653555804.968806,0,0
94730,-99563969.66097283,-438645183.5467116,-501648717.3924525,-482783080.5694358,0,0
94740,-160693069.88824224,390477791.21068895,-613080384.1462264,272395055.3025009,0,0
94750,187267981.8723052,-374003120.16864806,85115041.21837923,642015061.6611357,0,0
94760,-394653854.92880106,220804314.726856,653154647.2771657,82966760.53627443,0,0
94770,382803400.3992169,-98356927.02666293,312699922.2926862,-612799091.9337225,0,0
94780,-454503671.71915,-35261345.625182904,-437239367.5288281,-544644391.5165225,0,0
94790,331931282.9999684,242042406.99601674,-652724259.2563903,182564548.47821772,0,0
94800,-323902776.26298827,-282990434.63042563,-22594169.5579888,650037126.4422975,0,0
94810,95392307.04725327,433699088.17250764,626351824.0313834,184895595.99863076,0,0
94820,-20494291.85489013,-398890154.7221176,390117619.9683236,-559341147.750287,0,0
94830,-171814001.2907725,424911625.9230086,-364933032.27314126,-596147632.3762766,0,0
94840,301377520.6417112,-265251183.94006196,-678271475.7297907,90441025.96038309,0,0
94850,-369283241.6068522,241409469.40721118,-128888570.00435278,642085930.5270928,0,0
94860,432638779.49788004,27009441.302535802,584065172.8728509,283390838.4311888,0,0
94870,-402430416.00248,-65930473.80110041,460796172.9916126,-493583842.5835226,0,0
94880,351895521.4760928,291539165.04291385,-285779910.3561832,-636608540.0731527,0,0
94890,-196226867.38226458,-343908448.1154601,-689942155.1286014,-2077009.4476691484,0,0
94900,128373309.86538127,431464630.7384052,-230908168.1255593,618986753.320839,0,0
94910,133564381.97369322,-399987905.1851966,526980680.21821976,375494697.8548806,0,0
94920,-161470504.85704663,386432123.3474881,522864793.21905243,-416235603.6973257,0,0
94930,379008841.6894212,-246123860.36556715,-200851044.5873614,-665353034.1821094,0,0
94940,-374991725.3218793,125144131.61692856,-688133249.9392234,-93349300.36889452,0,0
94950,456034552.88022023,5401336.022033565,-326211967.4144607,582069250.3694216,0,0
94960,-347438658.14301294,-218274738.1523167,456499028.1877203,458381664.16390365,0,0
94970,342668948.3071909,260848380.01360646,574369437.6109287,-328416408.4403838,0,0
94980,-123844056.71777081,-425983314.64710337,-111301499.8915919,-681699332.2488887,0,0
94990,48449072.44622582,396775233.3045598,-673329117.0300539,-181956546.83923542,0,0
95000,143672548.23542857,-435256463.2066769,-412855827.49791753,532975773.85297984,0,0
95010,-281839228.9710756,285430699.7590458,374675236.0573325,529601119.64039505,0,0
95020,352775580.3569912,-265733770.98726404,613395180.3342779,-231743578.4239995,0,0
95030,-432944571.6135918,2108359.821805887,-18440243.46065092,-684968698.9553279,0,0
95040,406496660.2945536,37925164.47287598,-646044275.8829757,-266641617.06662124,0,0
95050,-370103140.92010385,-267782202.64072675,-489389234.12131584,473480811.19154406,0,0
95060,219899901.20164558,329103438.63345826,284057778.90789825,587275378.2166244,0,0
95070,-156656060.88685223,-422390129.498508,638238428.0019704,-128369875.56872049,0,0
95080,-105868537.28782533,407624233.51697296,76202367.89710248,-674528731.7467403,0,0
95090,134868050.70686895,-397076894.67511433,-606798338.2676401,-346242187.895794,0,0
95100,-361732027.722971,270345877.8432859,-554793725.8008734,405350336.83525145,0,0
95110,365319266.32129997,-151319970.5462662,187462191.95349616,630208938.6392119,0,0
95120,-455597420.16709924,24501459.715544023,647606461.5351983,-20946285.37443512,0,0
95130,361263080.99613225,193508228.16420245,170821736.61536705,-649871438.6142592,0,0
95140,-359909770.8504501,-237476547.9677148,-556120687.3012867,-419624750.95100147,0,0
95150,151704516.31664836,416395496.3229195,-608390606.9570835,330252730.89105606,0,0
95160,-76197617.71205506,-392713345.06748194,87732063.77221034,657892502.2394327,0,0
95170,-114912021.6674022,443731515.3531333,640804527.3853564,87505434.5631969,0,0
95180,260950598.5322417,-304192810.4579954,263316628.71222487,-610724049.512608,0,0
95190,-334672363.5705637,288915419.44141424,-494581749.170659,-485627941.625159,0,0
95200,431291481.2539994,-31162942.09824694,-649741858.0225296,249719648.97730356,0,0
95210,-408619242.18280506,-9691028.574747488,-12462595.238031112,670416486.9497354,0,0
95220,386706291.7765813,242884175.74706346,617862681.8202904,193801046.67372304,0,0
95230,-242473360.1814453,-312677680.0487126,351315028.89681524,-557182591.4010001,0,0
95240,184287835.36669582,411460593.92210054,-422847375.2673647,-543022520.9849946,0,0
95250,77734423.61607654,-413352581.62174153,-678560912.9105737,165148007.1196029,0,0
95260,-107584221.3042987,405886615.78726465,-110758873.81577349,668329382.9846715,0,0
95270,342899734.66005653,-293364868.8329073,579564023.1950074,294845812.88403946,0,0
95280,-353833381.7348621,176755746.04052365,432263321.3744949,-489847286.7857363,0,0
95290,453193643.0143076,-54317199.81882968,-341751835.5748369,-590495772.2179598,0,0
95300,-373339755.08054334,-167861145.32022998,-694643043.9314578,77832035.49053606,0,0
95310,375545668.62485415,212980548.4455288,-205159530.8508801,652480673.8733131,0,0
95320,-178850247.95517135,-404979372.78734183,527362723.9912106,387875398.33062434,0,0
95330,103604882.35991031,386723618.474019,503583421.34509635,-409928026.2218186,0,0
95340,85656798.82130805,-450300091.44490594,-252382378.6792571,-626668744.8281705,0,0
95350,-238813437.37641817,321447008.93253803,-697820234.4654496,-10985038.72052718,0,0
95360,315053312.724368,-310850337.82804585,-294028036.436923,623879759.43521,0,0
95370,-427688344.60160094,60022560.057720706,463213350.5584479,470633753.1230427,0,0
95380,408787021.7900839,-18637313.344322525,562883846.9105065,-319283615.1690554,0,0
95390,-401633339.5558793,-216953331.23488462,-156163861.44109845,-650154334.7046028,0,0
95400,263836560.0905984,294712028.4738688,-687942803.6090311,-100048693.61984158,0,0
95410,-211147125.5676939,-398723084.34909374,-376040114.6624069,583589006.7973477,0,0
95420,-49293024.530124515,417147594.0101481,389356641.9609061,541458177.00215,0,0
95430,79745730.15319335,-412819036.6336689,608188783.9369233,-220366766.63914487,0,0
95440,-322595118.50449777,315080598.2423084,-54926105.061489865,-659660820.2977058,0,0
95450,340590313.5503566,-201326405.84899557,-664889004.7789818,-188028294.27508327,0,0
95460,-448833149.59406465,83916430.18982786,-450112315.5851599,532657048.25708,0,0
95470,383612152.9726069,141456002.15821484,308111563.4990559,599271382.2988123,0,0
95480,-389504399.01964647,-187471065.55873683,638134208.7933716,-116069816.13049042,0,0
95490,205160965.81327218,391786834.54663974,49068620.43259487,-654137470.9065716,0,0
95500,-130537530.14802869,-378834525.44069344,-628603342.4128065,-273458085.58123904,0,0
95510,-56033401.92973655,454933768.65975076,-515324305.9762885,472090586.9124674,0,0
95520,215535644.44047308,-337110055.250605,221710911.1703104,643503616.1489311,0,0
95530,-294004888.7017379,331440035.7492807,652082519.7255678,-9496819.582722574,0,0
95540,422152856.4237419,-88556304.69325522,153161557.1141731,-632945868.2021679,0,0
95550,-406998167.8438551,46924861.54914586,-579163310.15747,-354693790.3065082,0,0
95560,414819935.40807813,190102414.6094919,-570846768.5770134,402859242.4616693,0,0
95570,-283884728.5826813,-275294899.3846032,132197683.12647381,673977627.7313828,0,0
95580,237115834.38626045,384232594.885366,650129321.3207589,96288121.4671731,0,0
95590,20676814.548398808,-418992885.94514143,254412781.78460366,-596025435.3335174,0,0
95600,-51481808.5462634,417840658.26450855,-516871522.7380473,-429896736.9368822,0,0
95610,300907809.74480605,-335398537.4415192,-615882987.3568146,325926989.0071403,0,0
95620,-325654907.48333174,224911156.52499098,41381579.359156616,690786774.0537556,0,0
95630,442534380.483324,-113170647.04825771,633008647.2773352,198481160.61050963,0,0
95640,-392032297.968981,-114418979.21890223,349793415.0229886,-544011088.5762209,0,0
95650,401721369.7997502,161063348.01241267,-442364917.60434896,-497058900.7302645,0,0
95660,-230520074.82695797,-376877700.7294205,-649630014.6933076,242303903.79746354,0,0
95670,156864579.47564715,369083732.54589534,-49155770.137204304,694187653.1822568,0,0
95680,26169949.857932523,-457612515.3675239,601930421.315186,294687693.9631673,0,0
95690,-191230692.5722105,351106389.3825223,436426946.5181778,-478263325.80456513,0,0
95700,271619899.7251292,-350592041.64006245,-356724809.6799219,-554080834.2737552,0,0
95710,-414711501.9866385,116634698.96539348,-671264556.2373734,153111954.94863972,0,0
95720,403260152.1556302,-75036879.79504348,-138021947.7693495,684518950.6939957,0,0
95730,-426209298.4187054,-162448181.43100137,558395197.9928695,382986152.66824067,0,0
95740,302519522.8333048,254521836.31391224,511830367.7628836,-400790715.3490816,0,0
95750,-262079790.77854824,-368051806.53942263,-261562802.17197418,-598907615.6514969,0,0
95760,7980854.270137064,418881133.785827,-679958652.8811681,59657518.44875788,0,0
95770,22923601.664903626,-420926874.5149106,-223955525.31692544,662150828.7774237,0,0
95780,-277933524.71408385,354230283.1026766,504025585.8842145,461916555.7109854,0,0
95790,309100290.63105965,-247394055.18222332,574100393.0116829,-314076235.21126807,0,0
95800,-434324205.50582945,141952855.0986637,-159051985.1571538,-629714185.8948864,0,0
95810,398561005.6760409,86879329.77576743,-674929804.1773816,-36499199.53358903,0,0
95820,-412139921.44837934,-133876680.11702429,-305760133.29682773,627464918.8671917,0,0
95830,254815194.00658885,360319461.1769205,440438651.95334405,530417281.7848167,0,0
95840,-182458036.23145127,-357517907.6538927,622005854.4510942,-220848090.7780074,0,0
95850,3804397.1529403105,458324777.99760056,-51876179.87032831,-645112765.4533789,0,0
95860,166017083.29609048,-363368507.1943833,-655527986.6815916,-133491447.29373781,0,0
95870,-247997081.89787012,368220307.57009596,-382240030.75928116,580863138.5045193,0,0
95880,405399448.9517581,-144130288.25384778,369167752.58141255,587736031.9640907,0,0
95890,-397589699.80841225,102839535.07108513,654977206.464882,-123848516.65154363,0,0
95900,435752465.3024577,134110891.04774642,56913760.63812331,-644338427.5859135,0,0
95910,-319649515.6824255,-232495043.90325657,-621356651.9613996,-229127412.3472063,0,0
95920,285929247.39739704,350250807.1054959,-452145041.2075689,522802976.8607703,0,0
95930,-36546371.48957196,-416814123.4329842,291630903.6505996,633336459.9694364,0,0
95940,5796442.5610201135,422062072.0957913,673013212.4273951,-25646432.205600724,0,0
95950,253773649.8286956,-371493949.7928152,164120680.33029157,-627364429.647408,0,0
95960,-291007508.3659183,268664576.7829748,-572415486.9267209,-320924906.8124639,0,0
95970,424237804.1415545,-170138118.81795597,-514132672.5838291,453856384.86659986,0,0
95980,-403168084.20780593,-58968768.33264896,209137103.94263953,666815123.3113062,0,0
95990,420711572.98233277,106033835.83541101,676541266.9572768,71481140.4254573,0,0
96000,-277938662.02593565,-342186983.9671841,266655920.4387267,-594913305.5099304,0,0
96010,207193510.8130841,344192483.0405997,-509240637.1519819,-406213934.02382845,0,0
96020,-33759997.24489961,-457067531.3042108,-566756088.7632366,374787909.2753285,0,0
96030,-140017775.94346508,373837297.7371812,122920567.52021334,687837388.407924,0,0
96040,223240654.28489682,-384245584.844124,666268641.2316335,165596471.42370686,0,0
96050,-394260399.6072727,170918223.05739623,361771970.09535617,-548359680.6493102,0,0
96060,390012695.46351147,-130200531.35255817,-433007469.3903345,-482308840.73760587,0,0
96070,-443408506.38495344,-105213784.81550407,-608487389.0433048,286644427.9270059,0,0
96080,335190647.79406273,209322887.63591844,34193517.08501891,696096953.1799865,0,0
96090,-308559358.2993456,-330906779.077069,643052334.6464206,255090405.46430984,0,0
96100,64886490.3393388,412802756.4850209,447224949.44404954,-489552840.8640417,0,0
96110,-34545188.96071502,-421239688.78953516,-345558701.79470456,-546730870.5582215,0,0
96120,-228534800.47233528,387114534.5557192,-637784822.7586415,190843523.40436298,0,0
96130,271465122.3422403,-288618154.1371268,-55790707.89205031,691301670.7576016,0,0
96140,-412318510.0500771,197604104.5030855,607802542.1367934,338632909.671095,0,0
96150,405832491.8745207,30820845.759730004,521343946.4987444,-420606288.5555631,0,0
96160,-427396230.26680017,-77660518.36966255,-249332988.806024,-597439903.495023,0,0
96170,299788022.8069884,322562189.56515914,-653208130.9577497,89241017.34188157,0,0
96180,-230950816.34349218,-329171376.3125203,-145672087.22362027,673187638.6164623,0,0
96190,63567288.81491843,453846291.8143966,561424217.7559118,415103681.24965,0,0
96200,113359593.88877283,-382462340.0627394,583012780.175963,-343701379.87010795,0,0
96210,-197459850.54893148,398595768.8365543,-147195528.14818,-633022367.6769346,0,0
96220,381346403.96061933,-196876831.289687,-653576523.2583568,-15846965.223823398,0,0
96230,-380564046.40501153,156989734.3765374,-233924608.47434196,641563038.0264063,0,0
96240,449144706.91554767,75882551.02380535,504794732.15577507,483517769.5794934,0,0
96250,-349066643.5416353,-185119362.7272148,631589484.400787,-260937274.52565038,0,0
96260,329870634.70113283,310103656.99362665,-42203177.36144027,-652789922.3577961,0,0
96270,-92868949.76237434,-406867013.90851456,-638149156.0477897,-121691551.75619152,0,0
96280,63189432.150743864,418462229.6508495,-318813954.3413727,596381811.121353,0,0
96290,202328356.38925177,-401024251.85007197,438772743.5777212,542956949.7490606,0,0
96300,-250568771.6796867,307156687.9451583,666795137.7011107,-174239965.40728593,0,0
96310,398617620.40615594,-224231610.75799024,62643021.52710928,-656769654.0388111,0,0
96320,-406542451.4406746,-2570314.027214378,-606792402.7630055,-225281975.72264537,0,0
96330,432162356.02093166,48884787.857127935,-398385427.26356184,537843784.4718795,0,0
96340,-320266488.8918658,-301533692.9488568,364232724.3463172,592514508.8443034,0,0
96350,253614545.2004397,312526670.61819893,688599489.0673128,-85327450.04681122,0,0
96360,-93097352.09037443,-448675094.3963199,164605148.0596488,-645599111.683743,0,0
96370,-86172610.76711518,389202157.98550767,-560089613.0581032,-323532033.02021,0,0
96380,170768429.25872388,-411206211.626077,-470496664.29347163,466511478.9000412,0,0
96390,-366717634.3949184,221888177.54452664,282119638.3204884,631259575.1279839,0,0
96400,369287503.1389805,-183079784.50858045,697121990.2365205,4280542.7296585515,0,0
96410,-452936712.89496803,-46244778.80840904,261341531.81781572,-620363268.0729275,0,0
96420,361209388.50273216,160003534.80488956,-499355698.7985089,-413528184.53674513,0,0
96430,-349769376.8554485,-287931755.7492457,-532907313.7767663,383424882.92689955,0,0
96440,120363093.57477604,399035877.2182157,193517871.4222343,658226815.9721118,0,0
96450,-91596512.24321765,-413741241.3006138,692558148.3999237,93222312.81995782,0,0
96460,-175269975.551916,413162837.3311133,350957648.31011033,-582417137.476854,0,0
96470,228420699.56118572,-324189024.3801306,-426542797.4116388,-492766415.87908113,0,0
96480,-383194170.88841796,249905085.16054013,-583429111.5980748,290186313.5060867,0,0
96490,405295520.2367726,-25647516.45222505,99726874.7606664,672437460.9160161,0,0
96500,-434987100.88380176,-19836479.771280646,675134908.8100225,180236316.76531017,0,0
96510,339283380.4922811,279196415.1971705,431987837.7126347,-533229418.8256597,0,0
96520,-275074621.10571444,-294338255.8413721,-344055960.3625162,-559324792.6735225,0,0
96530,122222468.00233716,441576432.0414072,-620123822.131781,188983078.29463643,0,0
96540,58589519.66460648,-394024431.4132595,2332751.5677617937,672956982.512676,0,0
96550,-143284165.0793462,422020001.1362321,645095369.6620873,264096219.41843435,0,0
96560,350442122.7780231,-245838606.73419482,503331313.63504004,-474267315.6227431,0,0
96570,-356235438.57034284,208346694.81546396,-254523948.92445353,-611939012.4524022,0,0
96580,454768640.7458398,16429403.412337147,-641516684.8415732,82521954.0001597,0,0
96590,-371559266.62148494,-134098955.19670704,-96739399.63927904,658991883.9621927,0,0
96600,368168080.1988408,264487371.53490415,602711746.4971728,343547533.87573797,0,0
96610,-147240483.80590552,-389347207.3700057,564166556.9118974,-406928352.97293735,0,0
96620,119634926.37859744,407097244.5942493,-160577827.83751595,-649978995.264336,0,0
96630,147479088.59878376,-423477819.0782269,-646777874.0517582,-26130588.21362921,0,0
96640,-205129247.6866094,339631397.8450944,-195211633.77081057,630021445.1147283,0,0
96650,366114677.32184464,-274513124.8807941,548325006.7357275,417253792.3829219,0,0
96660,-402098615.62014633,53697423.77474869,613863291.6141031,-332515491.03820777,0,0
96670,435856395.0786736,-9353383.316218883,-64678411.72312178,-673350814.4546442,0,0
96680,-356754538.1873205,-255651166.18533266,-635824276.3149626,-133779656.8025973,0,0
96690,295226824.13366354,274693432.6644232,-290497798.36748844,585949499.4109511,0,0
96700,-150816671.95103025,-432581159.11270887,482408837.62013257,483760700.53586173,0,0
