uur,vx_c,vx_b,vx_ster
7444,-39514.81328785143,-19214.827342825854,411.3676164669398
7445,-45039.121122546414,-22972.601964501446,443.5993914051011
7446,-46485.26521979032,-26339.76046331679,466.0250211882586
7447,-45137.93177529988,-29286.97724215476,480.839331423151
7448,-41902.39251377937,-31789.67263499626,489.5659597369051
7449,-37368.250727772596,-33827.44399769643,493.17146395769197
7450,-31906.745977266386,-35383.71195408613,492.2425221630982
7451,-25747.010805230024,-36445.43941636358,487.12478059191625
7452,-19027.472360223226,-37002.92606939879,478.01635090919046
7453,-11829.357852472454,-37049.69928155969,465.02890111814247
7454,-4199.3984183177945,-36582.51816484274,448.2295094514218
7455,3832.601131043095,-35601.501918572416,427.6737884598848
7456,12236.312450655449,-34110.38919592678,403.43955716237497
7457,20957.718626153015,-32116.931271915342,375.671828209503
7458,29881.441788217737,-29633.417155226005,344.65529803878815
7459,38763.693980852724,-26677.322572764813,310.9416883320716
7460,47111.58943701874,-23272.066528052957,275.57654364131304
7461,53979.23095297195,-19447.849176425076,240.4798433461858
7462,57691.007625465354,-15242.534014568497,208.96098095448795
7463,55722.37427455482,-10702.526112798836,185.9435727073287
7464,45515.80713163495,-5883.581419344382,176.46687382658988
7465,27017.718494986853,-851.4437066870087,181.01545330994517
7466,4664.612168070853,4317.862287332108,191.86158101661835
7467,-15470.410397595719,9538.274463513933,198.3211333054971
7468,-30086.010322296468,14714.567189477206,194.87051751716675
7469,-39023.68055034577,19743.897769755622,181.8212615912568
7470,-43442.184523680655,24518.124038202885,161.9429611132632
7471,-44594.186893400205,28926.97125502351,138.1907328488598
7472,-43445.46536913195,32862.01024386177,112.98029594200969
7473,-40659.285810399095,36221.26664250305,88.13213343293286
7474,-36669.6289600669,38914.145045157,64.97750781446669
7475,-31752.836450000366,40866.241676695965,44.462218408432854
7476,-26079.859228579746,42023.56041547369,27.218121884004518
7477,-19751.28560893602,42355.66224407288,13.609185110223176
7478,-12820.671702657935,41857.37635189462,3.7644274815523815
7479,-5311.169549210935,40548.87032030281,-2.3918549807092324
7480,2770.1887043382176,38474.085518353284,-5.104589793985287
7481,11415.783189834165,35697.74907479749,-4.739609388156425
7482,20591.23834631269,32301.33403240115,-1.711729600699428
7483,30187.25624745526,28378.426431164655,3.631183306947479
7484,39926.00676757498,24029.963933013958,11.208624940041403
7485,49181.7029727763,19359.745888656333,21.56437890990793
7486,56668.543461156725,14470.501749073901,36.464531992213736
7487,60048.69548159721,9460.667459186214,59.63865277111024
7488,55999.026307083666,4421.877142934414,96.67156522724922
7489,42131.67681118574,-562.9402331586016,151.4760151195685
7490,20668.14978375425,-5420.903485476716,219.53133432530552
7491,-1741.4597405787135,-10089.115036485638,288.21611792935823
7492,-19671.815505388662,-14510.929849057095,347.2021765712794
7493,-31677.667467214946,-18632.38995011057,393.5100828153729
7494,-38616.84018208709,-22406.890108090567,428.4467927263761
7495,-41813.03638257042,-25797.97435566758,454.2371699634681
7496,-42356.72786987953,-28776.687484579226,472.7203893132595
7497,-41007.53284995072,-31319.336913002917,485.1569395194934
7498,-38261.7738235136,-33406.50930693336,492.3473220526681
7499,-34432.82518145066,-35022.57902884021,494.7772003360971
7500,-29711.072261238623,-36155.379179964,492.72593894355873
7501,-24203.49842168252,-36795.96677433264,486.338161483672
7502,-17958.90396560984,-36938.48249221458,475.66939137683863
7503,-10984.330525976093,-36580.116453068,460.71611160715486
7504,-3257.3035150099367,-35721.18980475579,441.4387992923745
7505,5261.326173282421,-34365.358088471214,417.78677900939164
7506,14606.775776076323,-32519.937758548607,389.7381047059632
7507,24768.13576419186,-30196.351675673424,357.37991495731814
7508,35595.61659593839,-27410.683027887884,321.0825742983277
7509,46598.93054437074,-24184.321225936117,281.87492929790307
7510,56544.25925166943,-20544.67991661382,242.19107764645742
7511,62835.15398423726,-16525.967669745907,207.0155331758498
7512,61319.28405957366,-12169.992508336629,184.24399813797993
7513,48634.4559259077,-7526.961653951754,180.36570334103905
7514,27167.757446342315,-2656.155793700992,191.3305366819692
7515,4459.465386636704,2373.7328325292256,203.6492803243595
7516,-13886.607466138827,7484.6963439378105,207.4551689341492
7517,-26584.472309182904,12589.915169368382,200.88839835100453
7518,-34485.092296684605,17594.772313392816,186.07208992894198
7519,-38803.61026476764,22398.553270255903,165.8361222479883
7520,-40528.01247838326,26896.938912409056,142.61301083870245
7521,-40349.525795612484,30985.296924026676,118.29035368891154
7522,-38724.55200237674,34562.66816063745,94.30154512547956
7523,-35944.10973120458,37536.227381937395,71.72753781451289
7524,-32185.194761820327,39825.885979711304,51.364457476528074
7525,-27544.536879182353,41368.62099881631,33.76039099478917
7526,-22059.732526818938,42122.084678680774,19.23313792204798
7527,-15722.286628840418,42067.08898175246,7.879657766061079
7528,-8486.309457184336,41208.6720433422,-0.41416551971499516
7529,-276.8763805758481,39575.6216780015,-5.9553249119863265
7530,8995.46174922,37218.52298026709,-9.205497819316243
7531,19400.29320454516,34206.57371331178,-10.699003843477714
7532,30901.501442277913,30623.53784356779,-10.860896204052034
7533,43149.17447053049,26563.262688109065,-9.597262284979035
7534,55016.15379602948,22125.163301789027,-5.414850670474642
7535,63780.674825479175,17409.9859777697,6.109712080947508
7536,64620.588809032815,12516.018159543211,33.284020566146246
7537,53213.71765153913,7535.787682120184,83.52831531299898
7538,31954.07576397186,2553.5575892732904,151.93729125646726
7539,9165.075405982505,-2354.6486913981034,222.72955652133223
7540,-9294.327838334459,-7116.9811061207665,284.6887772473049
7541,-22243.265796963195,-11665.742244252848,335.24199435991505
7542,-30584.588412182056,-15943.881259848698,375.7178162541423
7543,-35501.98217263858,-19905.38432065549,408.0270444802635
7544,-37928.02390201319,-23512.18237118635,433.6644574293291
7545,-38503.88131545535,-26732.371028717644,453.62411471813243
7546,-37647.011068451844,-29539.386535555477,468.5192492734912
7547,-35618.17278532529,-31911.44753948665,478.7024592594118
7548,-32568.660542839592,-33831.06680919419,484.3498626751504
7549,-28569.956825423047,-35284.61670161448,485.5131822164402
7550,-23630.846775954764,-36261.967448055744,482.14915408911787
7551,-17706.108876077087,-36756.21737257237,474.13395659787665
7552,-10700.068838572923,-36763.5283268529,461.26879210818635
7553,-2468.933824027077,-36283.07343214009,443.2838809617853
7554,7170.158299509949,-35317.09802933372,419.8554917220953
7555,18402.886494708444,-33871.08888646603,390.67372649662724
7556,31299.29833955035,-31954.042935250327,355.66232951046186
7557,45474.306778337246,-29578.82790852827,315.60631133317816
7558,59253.76886193326,-26762.6353710193,273.69104117586176
7559,68280.830308895,-23527.540321816155,238.0732303100944
7560,65765.29001093782,-19901.1850166289,221.4255110401395
7561,49295.86404255876,-15917.541773920722,228.3898592622355
7562,26320.17157358271,-11617.579637664956,245.48506912595573
7563,5358.573199885712,-7049.769899273365,257.2975233786308
7564,-10530.230312127063,-2270.5705799905663,258.52315090188597
7565,-21622.84311341017,2655.166267784959,250.0521774112166
7566,-28993.00024211275,7654.058855116292,234.29353826395342
7567,-33603.160439477084,12644.49029493914,213.499481350499
7568,-36147.60705770259,17537.458769324156,189.4715035327488
7569,-37091.66470437989,22238.086748731876,163.62374686401452
7570,-36734.16392307594,26647.856473417807,137.08496516817502
7571,-35255.58615790344,30667.57759026619,110.76981079838728
7572,-32749.22826766612,34201.007181627596,85.41500750063767
7573,-29239.14836431084,37158.94078742209,61.588404747970046
7574,-24688.46719126209,39463.490914890615,39.67916259461688
7575,-19000.531997044654,41052.18793110554,19.875828648231934
7576,-12015.10947255147,41881.49930644744,2.1386700771096905
7577,-3503.5292532426847,41929.38379308555,-13.824264096947077
7578,6825.7907286182835,41196.58212322455,-28.554537843893776
7579,19275.754467386047,39706.48367924911,-42.74749558042597
7580,33956.27077659413,37503.57140470726,-56.86669763537048
7581,50147.398192657216,34650.594659156486,-69.95397343907585
7582,64775.86837479654,31224.707327442644,-76.79987243530071
7583,70803.51659008152,27312.83667563858,-64.94729620509777
7584,61478.200530232105,23006.918563578638,-22.495514382042508
7585,40715.50076977924,18401.761633891878,42.784913273113084
7586,18714.279616376334,13597.003486765214,111.51864028156672
7587,825.0731271981022,8690.308226644505,173.27455745065947
7588,-12316.442104286538,3768.175680925443,226.37382992176154
7589,-21577.20207613877,-1092.2364522334856,271.96089414568945
7590,-27913.237063689452,-5821.240394429507,311.38817525155577
7591,-32050.439169501245,-10356.679060470236,345.6282833353173
7592,-34484.85116590682,-14644.096603311555,375.2755465255509
7593,-35538.44053308447,-18636.580060477645,400.6478408616197
7594,-35407.3608979688,-22294.330377046987,421.8729905674582
7595,-34193.82924084917,-25584.07293031064,438.9440397467331
7596,-31923.908734697685,-28478.396625505764,451.74813712514725
7597,-28554.21396589835,-30955.08691283394,460.07497548736666
7598,-23969.346948916154,-32996.49942384755,463.6083917270608
7599,-17970.930283030364,-34589.00640011588,461.902912504327
7600,-10259.85927029725,-35722.53608655262,454.34835197116064
7601,-419.823671651091,-36390.214809711804,440.13735134304005
7602,12064.10574296197,-36588.112974472824,418.2981324401104
7603,27629.56568958852,-36315.09185642284,388.0177014863568
7604,45926.790197514216,-35572.75075089578,349.9498604084175
7605,63828.072845734314,-34365.48420682317,309.88295012044364
7606,73018.53267667243,-32700.66554076259,283.17974957177506
7607,65525.140160288334,-30588.935256482742,284.5923781781622
7608,46075.78431939078,-28044.506320973636,305.4934899859441
7609,25117.628684061867,-25085.539084612257,326.74159745017766
7610,7636.066222180165,-21734.73001111716,339.2847121526976
7611,-5727.553239723295,-18020.04098697278,342.10530117684334
7612,-15648.021096249411,-13975.468459516784,336.6461327567167
7613,-22907.44304118218,-9641.805101835333,324.58757896053476
7614,-28116.45110389716,-5067.345568192797,307.3381130049855
7615,-31701.942438567745,-308.4654046859159,286.0151164688001
7616,-33945.562940152275,4570.020908473693,261.5178835753495
7617,-35019.49351377701,9494.835138163508,234.59370020241025
7618,-35010.21703272952,14384.666113668878,205.87910423585973
7619,-33930.69432393726,19151.175716348705,175.91641488828546
7620,-31722.30400579456,23700.678308840183,145.14745043941878
7621,-28246.811750669014,27936.547306890465,113.88460852088143
7622,-23267.346606116847,31762.332572105388,82.25752110638768
7623,-16417.163789860344,35085.47965931207,50.13367487967449
7624,-7160.101453344669,37821.436192630455,17.021456414573542
7625,5226.226261506663,39897.82774811956,-17.985320755526487
7626,21503.848073771303,41258.30545217654,-55.95993287527318
7627,41662.798424165114,41865.63456296506,-96.66549544889065
7628,62326.55495082443,41703.69547888537,-133.78643185161386
7629,73575.63562568714,40778.85256930884,-149.08423729498514
7630,66837.97268333522,39122.63855514946,-126.95061887528087
7631,48452.31112865792,36787.68431417351,-79.37309051651062
7632,28803.658982780806,33836.42354405099,-25.851614602249995
7633,12196.783889510985,30343.911253164442,25.242133299693762
7634,-870.0688674319208,26396.40035163312,72.48397369127716
7635,-10953.127334321365,22086.335774347783,116.35617041592327
7636,-18690.301063975905,17508.0741000323,157.4802599106826
7637,-24583.067800517158,12754.461011559919,196.235281030112
7638,-28984.58480794666,7914.169214018991,232.75149437718213
7639,-32127.34579926823,3069.7698154543186,266.9726567000465
7640,-34149.051714481415,-1703.511172587595,298.71098360734766
7641,-35108.752285832015,-6338.436918540341,327.680669123052
7642,-34992.67846941913,-10775.914766958787,353.50954112085265
7643,-33709.65618585928,-14964.780655024231,375.72934628712215
7644,-31074.6049032268,-18861.326675396253,393.74257492803827
7645,-26776.78154519984,-22428.672445211036,406.7602635800589
7646,-20328.7686882822,-25636.06341195726,413.7038917118798
7647,-10999.799631724249,-28458.159781213486,413.0783653225225
7648,2216.678593194216,-30874.360193606226,402.90828515417314
7649,20352.716856765,-32868.18644509009,381.1954721235038
7650,43063.36243161923,-34426.74092792798,348.49978052266835
7651,64768.235187697486,-35540.23597384903,315.0451745671219
7652,73444.81883731933,-36201.58630266399,302.94060138419553
7653,64761.993515784285,-36406.09982635448,320.1382675956502
7654,47737.619585675435,-36151.38255985191,350.00943341949204
7655,30361.543391340445,-35437.41990171284,377.8333572344566
7656,15406.307621479446,-34266.72313296566,398.51658805981106
7657,3173.6594928488303,-32644.557475426456,411.5340812701364
7658,-6707.375494503916,-30579.280903944265,417.61837924692253
7659,-14675.860666485372,-28082.80003042265,417.64829890201105
7660,-21089.584523087586,-25171.139226757256,412.37708111403873
7661,-26207.08898293837,-21865.111923785535,402.40321892767133
7662,-30199.289275171523,-18191.073645172575,388.19628569471735
7663,-33162.248123101876,-14181.724167955728,370.12517822120094
7664,-35123.749841153935,-9876.91125667344,348.47494598317945
7665,-36041.4064765783,-5324.370844666002,323.4476458294205
7666,-35790.13473544168,-580.3190714765269,295.14274377126713
7667,-34134.97955683272,4290.208006167959,263.50903828155714
7668,-30682.268875431593,9213.388019224723,228.25446961185656
7669,-24799.879663862976,14107.150753858408,188.6960561566838
7670,-15507.265736630683,18882.3558851562,143.5503675364019
7671,-1412.9956092641423,23444.748572020042,90.80696605324178
7672,18861.487084780783,27697.87380655303,28.492047757450948
7673,44276.968794021086,31547.124237777378,-40.9244862254325
7674,66099.61365291351,34902.86621838623,-100.82519535682097
7675,71592.38387626735,37677.2156937645,-127.22732623356391
7676,61722.64813115045,39792.65910669148,-121.45826603468745
7677,46195.09796151819,41193.105752618394,-101.06895060373634
7678,30804.563454050076,41842.62294747411,-76.52501091685248
7679,17317.8936921762,41726.15559439004,-50.99337022390979
7680,5913.379504341459,40850.495882376155,-24.842377273862656
7681,-3658.5650192200374,39243.869015529475,2.222161654333469
7682,-11698.051336508812,36954.10342626898,30.472481896708583
7683,-18455.392737972663,34045.67754760609,59.99135388533643
7684,-24113.51308351048,30596.025719260044,90.6613525935752
7685,-28790.805534875908,26691.510015739794,122.19376511167806
7686,-32545.377056742494,22423.435210717456,154.15979823202122
7687,-35374.499932667524,17884.41186507315,186.01091226797337
7688,-37206.12068644736,13165.276432367888,217.08125224314023
7689,-37878.69671207124,8352.677257393752,246.56466581066113
7690,-37103.07667584351,3527.347118116746,273.45460905701765
7691,-34396.18526667737,-1236.9842516749823,296.42834813437565
7692,-28974.15354719783,-5874.127287565833,313.6532127263656
7693,-19612.021483119832,-10325.528928267611,322.5286744904225
7694,-4611.245814333279,-14540.037566936006,319.6251034396828
7695,17418.671025829528,-18473.430110414767,302.1210814110784
7696,44119.941108342944,-22087.773280563983,274.1380216677742
7697,64799.49933369976,-25350.70313656611,255.18710760386455
7698,69227.80542604151,-28234.802588569102,263.95454716514286
7699,60835.49296155159,-30717.1852921717,293.9853553717363
7700,47652.637002348085,-32779.04812489015,330.3744060708297
7701,34122.97971061947,-34405.15301281134,364.8450286235534
7702,21762.229863855027,-35583.39776237921,394.5336247382098
7703,10871.902252132153,-36304.51870860582,418.83031069374374
7704,1365.3282810958535,-36561.912139635264,437.8560105251666
7705,-6931.993273869577,-36351.566129653016,451.90868360584676
7706,-14185.056589608954,-35672.10345239199,461.2842358899568
7707,-20521.203545249,-34524.93899396156,466.22558835619617
7708,-26023.046840595052,-32914.55350742105,466.91124503119636
7709,-30725.275279801645,-30848.882025067684,463.45168649815065
7710,-34608.32549970802,-28339.810611938745,455.88062591351104
7711,-37584.35864544365,-25403.76897205945,444.1326500433905
7712,-39469.92417325641,-22062.397516812835,427.9967693958147
7713,-39936.03770580104,-18343.254221099574,407.02858904949557
7714,-38420.32517142513,-14280.507263703203,380.39250620040656
7715,-33981.65443765438,-9915.536779464119,346.59741208837556
7716,-25105.723118116774,-5297.383395678888,303.14113538217333
7717,-9679.161562774405,-483.29365818806036,246.4659300041669
7718,13800.851415335734,4459.086934145983,174.19996633582156
7719,41629.66996080754,9448.045664207464,93.64831616641104
7720,61678.17224630236,14394.493478281614,27.680768049213327
7721,66109.45367820228,19208.796551888427,-8.737760913596816
7722,59498.38253830004,23796.684185005404,-23.48284425634348
7723,48513.298848797844,28059.91517686712,-28.263808435333093
7724,36725.85387585868,31900.331293108575,-29.085064272810946
7725,25492.67312325474,35224.32369192152,-27.896713466720357
7726,15204.004615308368,37947.297992575186,-24.921288317641785
7727,5895.6470214933015,39997.94885670605,-19.806267310507103
7728,-2507.321426862478,41322.03612447298,-12.09528768160856
7729,-10099.288912228361,41885.31436063434,-1.4134666538030665
7730,-16960.46776123531,41675.31666293051,12.460146521220539
7731,-23143.52785791921,40701.809341883214,29.565275259944116
7732,-28665.565423186043,38995.888409962776,49.75092129878016
7733,-33498.41031928009,36607.8487982233,72.67001184368715
7734,-37552.25934852729,33604.09094550026,97.76739987611676
7735,-40646.49182621317,30063.41349449397,124.24785164333457
7736,-42457.78230862415,26073.065504373826,151.00361731681687
7737,-42429.2869450936,21724.901289100337,176.46968061009613
7738,-39619.7442585733,17111.910862367004,198.36610114864186
7739,-32496.546810889104,12325.309239853608,213.33384782528594
7740,-18868.41665937449,7452.277905831922,216.82401359854305
7741,3089.540085565197,2574.372985645383,204.99573906291684
7742,30788.999490307473,-2233.463803003856,182.17798610002149
7743,53687.311810507024,-6903.46811011943,167.39705139433335
7744,62993.58169010569,-11375.398102834228,176.49591185104197
7745,60786.12786858395,-15596.55178771956,205.33613246190652
7746,52818.43748959924,-19521.333452229654,243.04977839875787
7747,42851.28641031038,-23110.6358522374,282.4784063759581
7748,32606.96392681664,-26331.227771765105,320.2538076526784
7749,22751.412340015017,-29155.17230755562,354.9850800781629
7750,13495.58303507136,-31559.274376514884,386.14743490531896
7751,4870.641777784587,-33524.56871797821,413.5721481183788
7752,-3154.978558191591,-35035.86817028474,437.22824901952254
7753,-10625.86514701829,-36081.39207392175,457.1287474376049
7754,-17576.99586876361,-36652.48969426529,473.2873177866163
7755,-24020.587914746986,-36743.46723299802,485.69305343014906
7756,-29933.753728317795,-36351.52144746385,494.28733415921135
7757,-35240.94763183706,-35476.778617942655,498.93171419128055
7758,-39784.327123373354,-34122.43442943805,499.35413615868197
7759,-43271.21933773189,-32294.989692887506,495.05352564826444
7760,-45180.50674622026,-30004.588711017357,485.1293001105714
7761,-44601.76474681384,-27265.53424959595,467.98801494386674
7762,-39998.12681801255,-24097.297733210853,440.9123900655022
7763,-29055.155605907872,-20526.67777239872,399.7955349117313
7764,-9488.35085717159,-16589.780038815377,340.6403370473037
7765,17331.014975062582,-12328.33857014509,266.21818609212875
7766,42473.93077362469,-7786.908568364275,193.24156047374794
7767,56565.83911592653,-3017.911124457676,139.2899856572326
7768,59257.04399747211,1915.5228067357275,105.37825248024402
7769,55019.687906515945,6939.878623914805,83.69823783940646
7770,47554.38921737377,11972.219707600965,67.91858646595767
7771,38876.31920484339,16921.43259342601,54.861233592406805
7772,29930.326026020266,21689.98998985737,43.35774115579083
7773,21125.289756111204,26176.39495833277,33.250446740069236
7774,12621.460465688388,30278.34426665166,24.844500909521912
7775,4468.540318254112,33896.53082754738,18.631146132944576
7776,-3328.893098644421,36938.88985371406,15.142259612660855
7777,-10779.012670657621,39324.98822025846,14.864946228558237
7778,-17884.385582922412,40990.1794040543,18.183334185997243
7779,-24627.944806869047,41889.11748639372,25.332105571569883
7780,-30957.098441770657,41998.25739136475,36.35254564763839
7781,-36759.978154457036,41317.0665264479,51.04167160066187
7782,-41825.34810637905,39867.82141767983,68.8795614406539
7783,-45772.1737748257,37694.03453510192,88.90882282797045
7784,-47926.65964415974,34857.71778254202,109.52410487415378
7785,-47123.19348561319,31435.809773789748,128.12632147043135
7786,-41466.37472181028,27516.15485079048,140.70780588226103
7787,-28423.65477729131,23193.417225907993,142.04697235735327
7788,-6526.562937557941,18565.245422004788,128.8651995447162
7789,20370.691152963427,13728.872602956955,107.69291865391138
7790,42636.21610023361,8778.208378876054,95.72498495304778
7791,54175.802315674475,3801.546296139082,103.67131619889422
7792,56370.33928637219,-1119.9023482955354,128.51111948990948
7793,52945.08709876893,-5912.757322050926,162.9502447537389
7794,46680.46844440262,-10511.765150506204,201.48302403622748
7795,39133.35271351774,-14859.773654677734,240.90563394179753
7796,31090.05883218491,-18907.446141262535,279.47979659809795
7797,22928.845459638986,-22612.775563320974,316.26206902002843
7798,14823.327585167779,-25940.467565790645,350.7254434304994
7799,6847.123225959413,-28861.261135878656,382.562557073152
7800,-972.4528708723237,-31351.24619231621,411.58276089897015
7801,-8625.167290813886,-33391.22309799474,437.6545215717161
7802,-16099.193664985396,-34966.13440521141,460.6676805995676
7803,-23364.88127589147,-36064.58706775659,480.50074523514223
7804,-30354.617454843443,-36678.47504013699,496.9815716509469
7805,-36931.24780389246,-36802.70869426768,509.82759370901806
7806,-42833.23926759966,-36435.063607303215,518.5439028494899
7807,-47576.825941766205,-35576.19508247837,522.2430447521025
7808,-50286.83449932773,-34229.97318229251,519.3352948962539
7809,-49445.20317850268,-32404.47028851024,507.07112061880497
7810,-42709.37637163287,-30113.372674155962,481.21487185153325
7811,-27549.833480756475,-27374.807043118573,437.21249047274847
7812,-4110.115167801028,-24207.672666333012,375.43935501832163
7813,21432.944457979578,-20633.95191208969,307.4048010962328
7814,40685.14880884139,-16683.05634051267,248.74707872689467
7815,50601.28154353905,-12393.015619297903,205.29994564885664
7816,53047.70902283943,-7810.724077859038,173.89998445957838
7817,50823.08330289912,-2992.3125739603875,149.72032302906518
7818,45966.26783674467,1996.4778236510156,129.39033978580053
7819,39691.96044533017,7080.155810885109,111.11509504522643
7820,32673.990234316643,12173.768229528057,94.15168653441413
7821,25275.844241000425,17183.782114913243,78.37934582108876
7822,17690.175323536285,22009.696205827324,64.03294848135329
7823,10017.083347428543,26546.47071565019,51.54452737141761
7824,2308.0749936376224,30687.790486400234,41.443129338518304
7825,-5407.710618834725,34330.07574028335,34.28295824695708
7826,-13105.278146450553,37377.0352625273,30.583077322308476
7827,-20747.131420387435,39744.43722189791,30.768743744759238
7828,-28262.501297544262,41364.67834847487,35.10632196692693
7829,-35515.174813073136,42190.68969233783,43.621089319772956
7830,-42248.41075656608,42198.74672282649,55.97925539848347
7831,-47988.09281526047,41389.85812524335,71.30137884898407
7832,-51878.39841498842,39789.57678067509,87.86070961165144
7833,-52443.117733764666,37446.27577209135,102.65355600018577
7834,-47414.40248465048,34428.11967218991,111.10154291098816
7835,-34282.26863102679,30819.09500961689,108.0873232901459
7836,-12770.695583412638,26714.512087543208,92.54299280221574
7837,12075.884918735843,22216.359047068257,73.16396605640386
7838,32558.6751134343,17428.873610580446,63.52291340853638
7839,44931.45371784449,12454.729407578006,69.91937703071578
7840,50042.427370136465,7392.066309401883,90.21463912946922
7841,50161.55028012886,2332.329064689092,119.68981760104667
7842,47192.47573179673,-2641.1803867714298,154.34869926581484
7843,42375.30214171259,-7454.111327830434,191.47015102486455
7844,36449.178963286715,-12041.321152048138,229.31003905236474
7845,29840.1391565324,-16346.692622110992,266.7540899445453
7846,22789.68433012283,-20322.634384694695,303.0780514453581
7847,15432.433812883246,-23929.381703062783,337.80052634303655
7848,7841.973766584121,-27134.196719769643,370.593805620349
7849,59.06786138806274,-29910.545227362694,401.2270611515444
7850,-7888.615291738626,-32237.305260228666,429.5253548517089
7851,-15968.7726943757,-34098.04460253189,455.33273341152886
7852,-24122.6314175438,-35480.390545509756,478.46829927041443
7853,-32230.890345457436,-36375.50685019137,498.66039138214825
7854,-40054.192661453715,-36777.693965567734,515.4345642634752
7855,-47125.97540134864,-36684.15475752327,527.9147969317792
7856,-52567.23236092331,-36095.061810225816,534.4826032855832
7857,-54816.93065462615,-35014.22870800033,532.2842856997235
7858,-51454.9165136827,-33450.20612431467,516.911085795947
7859,-39860.92268861251,-31414.961435803496,483.60560402886625
7860,-19785.10816570409,-28920.188697362275,431.97615844135424
7861,4025.7954945298916,-25979.661776466783,370.8490603677598
7862,24623.846428757784,-22613.31219359834,313.1423140329279
7863,38388.197112138216,-18848.10705667454,265.6853077157969
7864,45575.90222314361,-14718.32836009929,228.20563325463354
7865,47878.45546529389,-10266.198105400688,197.83464117890372
7866,46896.777350216136,-5542.654331591193,171.92170871107578
7867,43767.96362247061,-608.070225233364,148.72614640715204
7868,39222.984638225,4467.242995342891,127.31384297766665
7869,33714.14237494992,9602.903890527703,107.32321168797647
7870,27516.555659222126,14708.860597288163,88.77586556491377
7871,20795.26449365402,19686.482098752378,71.94657855828011
7872,13647.555597088469,24430.477321510098,57.27404127833526
7873,6130.205046146732,28831.724854624066,45.2940615047459
7874,-1721.2285151519673,32781.00757567678,36.582100160723975
7875,-9875.644929545706,36173.52606609963,31.695905897597967
7876,-18287.00598363286,38913.92579293287,31.110274917524624
7877,-26865.591725189908,40921.43990503989,35.1339109155026
7878,-35429.26399820425,42134.65385143658,43.79166936675492
7879,-43617.11992502192,42515.37106043586,56.64278399148056
7880,-50740.103482207654,42051.12050758696,72.49091402619462
7881,-55552.14404896864,40755.99614052652,88.95755878801614
7882,-56023.21964350505,38669.72908264212,102.06938981437268
7883,-49547.14855960706,35855.12021747221,106.65615809668348
7884,-34513.919889454,32394.149172392434,99.27042356516833
7885,-13058.052386713542,28383.189912623373,83.27926632045988
7886,8962.842682851853,23927.82578856849,68.85521991101272
7887,26441.14277750435,19137.79885943741,64.76461667219384
7888,37800.347016280866,14122.543231129453,73.26978566369505
7889,43822.09905069042,8987.530652243298,92.3116166784547
7890,45886.690932998135,3831.497127283873,118.76756830529459
7891,45182.3959427779,-1255.4549255843403,149.91954734361266
7892,42553.97010347911,-6192.945583761382,183.73942330528195
7893,38559.263273266675,-10910.717314323156,218.78707388966185
7894,33554.55925744348,-15348.495891096663,254.05233636749688
7895,27762.241488896987,-19455.46683072879,288.8272662516907
7896,21317.096199323183,-23189.507651350687,322.6163216593639
7897,14296.976930104018,-26516.292395440418,355.0746110032577
7898,6743.9680713896305,-29408.358399074277,385.9634238985343
7899,-1318.7778525013991,-31844.200504474313,415.113893907214
7900,-9869.575727820265,-33807.43679666221,442.38992553368485
7901,-18863.825765675654,-35286.073109779485,467.6389556974504
7902,-28192.61098030599,-36271.88126559172,490.6120238802283
7903,-37606.55379586187,-36759.900305726864,510.820556809826
7904,-46575.629312617144,-36748.08157412682,527.2760026166559
7905,-54050.70952395025,-36237.16876707551,538.049791069712
7906,-58152.34744246208,-35231.12208390276,539.7024323618085
7907,-56112.4512966395,-33738.43145359966,527.1837635411969
7908,-45425.56649449386,-31772.10199095323,495.9540085366799
7909,-26689.8601706158,-29345.3113551986,447.1925799029553
7910,-4838.197995360828,-26471.926635824737,390.0692733587766
7911,14496.971622634213,-23171.231560520828,335.0745993720651
7912,28626.527607081527,-19469.20778928852,287.31553099239596
7913,37542.53249901755,-15398.771105864507,246.99986894363937
7914,42269.833216811094,-11000.36920114369,212.47679429661434
7915,43892.01315434479,-6322.779736381162,182.0361578815751
7916,43254.70690437351,-1423.893102121845,154.45969316137794
7917,40950.96898108504,3628.6746489861534,129.05157038378186
7918,37377.73247374833,8757.286175281048,105.53611098512289
7919,32793.26953208028,13874.46308043686,83.95086345792433
7920,27360.54354219341,18883.706926859297,64.56191204309036
7921,21177.328385703968,23681.11415821613,47.79890671364372
7922,14297.19493223136,28157.897819096543,34.20159773100673
7923,6745.514446765857,32203.85326531451,24.370011034209163
7924,-1465.456363323403,35711.69314672296,18.91121403693726
7925,-10317.47989096442,38582.037780973464,18.374846195727937
7926,-19755.6889687818,40728.70134891601,23.165627598758014
7927,-29633.42131247099,42083.793062593446,33.411783016445035
7928,-39610.590391321835,42602.09023584213,48.75213358502198
7929,-48975.06593912691,42264.164712504855,67.98865619201518
7930,-56374.83213500552,41077.86467060837,88.58430981161996
7931,-59586.78699971459,39077.954107191734,106.23918259130451
7932,-55851.97927105234,36323.951043269546,115.52082628250503
7933,-43607.98742305549,32896.42716022261,113.07774343568097
7934,-24835.29689503185,28892.19447651941,101.99064917751943
7935,-4496.477555030357,24418.91363184254,90.770843300242
7936,13074.871280340329,19589.707366374038,86.73874137095244
7937,26130.408487278837,14518.272640614512,92.4482565214031
7938,34786.36488728455,9314.791314451682,107.03860595598546
