uur,Io_x,Io_y,Europa_x,Europa_y,Jupiter_x,Jupiter_y
653,126833639.3689881,-376397956.1994134,-583779610.9776446,-371687748.8842586,839412.4672495201,-1868241.3426363384
654,62356577.972371265,-393514575.3497978,-608958203.3320212,-330828435.91722697,844323.0522491717,-1871393.4006448411
655,-3741345.9383453205,-400311874.19530255,-631126832.4023825,-288345509.93441933,849233.7961535602,-1875072.1401854
656,-69720243.63100709,-396769606.6363615,-650189509.7223598,-244454795.5275633,854060.3931797161,-1879273.0561013308
657,-133904345.16252223,-383184112.12452376,-666064846.3733209,-199376625.96247882,858721.9241491023,-1883976.6308480785
658,-194743552.16856685,-360134142.42816216,-678686105.55844,-153334990.95408458,863143.75446289,-1889149.964221462
659,-250860391.55437455,-328435054.4163415,-688001225.867245,-106556709.34095272,867259.7443092081,-1894748.9499460321
660,-301081049.67547584,-289087180.86941403,-693972819.4446315,-59270624.23275629,871013.7090709967,-1900720.7256744835
661,-344451281.188276,-243223604.22049963,-696578148.5518141,-11706817.76723443,874360.1673963957,-1907006.1505889597
662,-380239446.0434723,-192061347.7077881,-695809083.2763629,35904157.753881425,877264.4830487871,-1913542.121766389
663,-407929661.4829271,-136858568.61246407,-691672042.4363971,83332035.90388516,879702.5411484862,-1920263.607764123
664,-427208173.4995565,-78879003.85242587,-684187919.0699673,130347583.20872626,881660.1049356834,-1927105.3406864514
665,-437945748.9151317,-19363859.446493022,-673391991.3754557,176723341.44287562,883131.9848975862,-1934003.1578251005
666,-440178364.3995866,40489390.19262692,-659333819.6772041,222234369.60670844,884121.127397013,-1940895.0181183375
667,-434087880.18262684,99542245.26671311,-642077130.0154952,266658990.1028424,884637.7022423615,-1947721.738349726
668,-419983835.78323776,156725595.5519183,-621699685.1548275,309779542.99180794,884698.242741043,-1954427.5023454733
669,-398287044.6499406,211046450.18508208,-598293143.4196103,351383150.31027776,884324.8701009939,-1960960.1970036877
670,-369515309.98499227,261592041.0388806,-571962903.4104317,391262489.473148,883544.617297058,-1967271.6249556632
671,-334271328.71743953,307532226.77018404,-542827927.7347708,429216572.8868705,882388.855379941,-1973317.6374147073
672,-293232675.64903086,348120978.07771933,-511020534.0987923,465051533.04546136,880892.8168517386,-1979058.2239257556
673,-247143641.69227785,382697583.82973707,-476686142.2969335,498581417.87506014,879095.2051788935,-1984457.5892384294
674,-196808618.47193766,410688094.7681123,-439982971.2724723,529629004.3753331,877037.875813656,-1989484.2418230367
675,-143086662.54394475,431607419.8955323,-401081685.65414333,558026636.0847486,874765.571450109,-1994111.1137040083
676,-86886825.61750516,445062405.49572647,-360164991.4561173,583617084.4297671,872325.6920423531,-1998315.7271395866
677,-29163792.496544406,450756149.43878794,-317427177.44999194,606254429.9770669,869768.0779299357,-2002080.419936778
678,29086681.855880402,448493725.19270587,-273073595.6236034,625804958.0299575,867144.7819696836,-2005392.6374691734
679,86833104.29871173,438189401.40280575,-227320072.68297327,642148062.6129085,864509.8037327781,-2008245.2952876254
680,143014980.38806534,419875332.78361404,-180392244.43558657,655177152.4890368,861918.7556379338,-2010637.2110216173
681,196551661.4347363,393711553.35746276,-132524805.4342871,664800552.0553503,859428.4276374264,-2012573.5974389298
682,246354065.33264607,359996910.1887847,-83960667.05987345,670942388.8051678,857096.2143493212,-2014066.5994249014
683,291340060.43499905,319180323.0199406,-34950018.15712546,673543457.6861075,854979.3673440776,-2015135.8457141812
684,330454262.91257066,271871436.98455447,14250716.572294727,672562051.2418184,853134.0371491313,-2015808.9711957048
685,362692851.81720257,218849358.7539124,63380023.92576026,667974742.9964144,851614.0764483433,-2016122.0478424877
686,387133701.5831278,161067759.3501033,112172557.27167374,659777110.1920546,850469.590321288,-2016119.843124757
687,402971618.72762483,99654249.15370744,160360499.4896113,647984380.7854357,849745.2435534392,-2015855.8069598197
688,409557715.88950276,35901681.18770801,207675031.82758015,632631988.6120042,849478.3705666474,-2015391.6764880305
689,406440974.61451155,-28750945.60540329,253847904.34091008,613776019.9043479,849696.9797793317,-2014796.588681748
690,393408927.8091721,-92749874.75050175,298613100.93590003,591493533.9726449,850417.797002234,-2014145.611332
691,370523325.1933993,-154471175.72753254,341708589.185565,565882740.8892381,851644.5427881454,-2013517.6494636412
692,338145922.6898307,-212277850.08518147,382878142.0759023,537063019.5315198,853366.6727255608,-2012992.7584044004
693,296949500.8595282,-264586758.37300736,421873215.758856,505174760.384335,855558.8114302264,-2012648.9902591596
694,247910148.0878581,-309940531.34940946,458454864.3301472,470379019.1288822,858181.067272543,-2012559.0010415523
695,192278814.55735284,-347077913.45218813,492395669.72948337,432856969.2752395,861180.3222296993,-2012786.7265006283
696,131532905.70970863,-374995248.6418809,523481662.20252496,392809144.9326373,864492.4613088724,-2013384.4694762
697,67311669.10917878,-392992434.288914,551514204.5004975,350454468.23043174,868045.3655624728,-2014390.7127349353
698,1341598.0472572595,-400698638.9738212,576311811.2570659,306029059.8477513,871762.3765502004,-2015828.878622415
699,-64640613.659992024,-398075977.7693298,597711873.8983766,259784835.49313787,875565.8784297847,-2017707.120612821
700,-128960176.36496419,-385402445.0771917,615572261.1206951,211987895.87769634,879380.6506963691,-2020019.0857661965
701,-190065432.61765447,-363237978.2542531,629772765.4963478,162916722.5980798,883136.7129623545,-2022745.4661346488
702,-246574532.55714625,-332379060.92715067,640216368.1961142,112860197.2175495,886771.4894964646,-2025856.0850143982
703,-297306316.935198,-293807636.9850789,646830296.1595652,62115465.51726784,890231.2358300275,-2029312.2470192304
704,-341296247.0841267,-248639489.8404474,649566849.2756358,10985673.192944638,893471.7674955364,-2033069.1100672116
705,-377799640.62988746,-198076025.7530292,648403979.18045,-40222396.9938186,896458.5976607478,-2037077.8946816686
706,-406285173.39324147,-143361983.53678536,643345606.0207099,-91200753.60567915,899166.6233206214,-2041287.812741888
707,-426421707.5763151,-85750281.40136823,634421664.8120625,-141642655.3457484,901579.5042655421,-2045647.6595941288
708,-438061198.6839995,-26474176.698488027,621687878.6541426,-191245064.0608322,903688.864424069,-2050107.0621677272
709,-441219914.43415576,33273792.038039207,605225261.8371872,-239711055.61719152,905493.4205993573,-2054617.4089849533
710,-436059621.4174177,92357017.03697424,585139361.5693059,-286752153.316877,906998.1162978424,-2059132.5070189522
711,-422869857.415021,149705294.96319818,561559252.4521078,-332090550.522561,908213.3129011649,-2063609.0183726158
712,-402051957.93296367,204321681.910902,534636302.73491806,-375461192.0868435,909154.0691621326,-2068006.7302346912
713,-374105158.35009265,255286766.83429688,504542735.61134195,-416613687.906815,909839.5235612283,-2072288.7075940934
714,-339614840.77022576,301761272.9433227,471470012.2503314,-455314036.2812876,910292.3821000031,-2076421.3720788741
715,-299242819.86174387,342987756.6613542,435627065.7842899,-491346139.5489166,910538.5058173799,-2080374.5435798282
716,-253719444.46547237,378292040.53886247,397238417.0624861,-524513099.5319534,910606.5867451767,-2084121.4749226253
717,-203837212.4747368,407084898.9129035,356542203.6185362,-554638285.4050999,910527.8972722215,-2087638.9041891224
718,-150445539.247474,428864414.91952384,313788153.0380327,-581566171.5662783,910336.0951992004,-2090907.1444485907
719,-94446271.80092274,443219341.81841815,269235530.8254212,-605162947.7415771,910067.0645345699,-2093910.2265113199
720,-36789492.81938086,449833724.3819289,223151091.06589797,-625316907.7736286,909758.7698582548,-2096636.1065770793
721,21530896.12546598,448492958.8483886,175807055.78670004,-641938627.2170526,909451.0995694218,-2099076.9469225504
722,79482386.59548637,439091382.1403995,127479146.08224607,-654960942.9262944,909185.6704015249,-2101229.4735626173
723,136000516.89795583,421641370.40296894,78444684.9214791,-664338750.2337523,909005.5622839996,-2103095.4095524596
724,189997687.22629216,396283779.7547989,28980788.240956828,-670048635.0740951,908954.9492507773,-2104681.975627575
725,240374918.2758724,363299364.52214783,-20637342.429743476,-672088359.535702,909078.5892626022,-2106002.440550318
726,286037363.4068859,323120548.2682999,-70138015.85188755,-670476219.8557743,909421.1345697085,-2107076.6912845746
727,325914345.4868946,276342595.1326477,-119254528.63905695,-665250295.8819953,910026.2261529451,-2107931.777693958
728,358984539.1136093,223732840.97332177,-167726520.5571881,-656467610.5717846,910935.342933857,-2108602.3682102924
729,384306604.4692056,166236225.56018522,-215301206.22967392,-644203217.2673396,912186.3913079562,-2109131.0332577005
730,401055049.3635051,104974981.27910711,-261734484.19832578,-628549231.3493222,913812.0455403347,-2109568.2550914153
731,408560319.4362087,41240083.492461264,-306791926.23679173,-609613821.5105281,915837.8861578095,-2109972.050965112
732,406351108.75074154,-23527905.758329235,-350249651.41757035,-587520174.3743331,918280.4309360345,-2110407.0978279104
733,394195740.08353394,-87770506.55236751,-391895090.70615053,-562405444.5751259,921145.206897883,-2110943.268556477
734,372138387.2141575,-149856380.12796998,-431527648.8142924,-534419700.7748779,924425.062446694,-2111653.5381514532
735,340525202.3233622,-208139033.50791508,-468959270.7138232,-503724876.4580342,928098.9521494461,-2112611.294717605
736,300015416.2710978,-261024357.05917943,-504014920.6214894,-470493732.7635735,932131.4264757365,-2113887.1874062307
737,251573472.38147393,-307043034.3818076,-536532981.44540125,-434908839.1073455,936473.012079705,-2115545.744618123
738,196440290.8911014,-344921173.53655,-566365582.6658461,-397161575.94077927,941061.5723734597,-2117642.0753497067
739,136084568.62586907,-373641833.19732404,-593378864.438192,-357451162.6980311,945824.6060205336,-2120218.998382807
740,72138005.47152613,-392490814.0817202,-617453185.3818537,-315983712.8110874,950682.3004028653,-2123304.9112586235
741,6320772.312667184,-401082125.8697144,-638483281.0829293,-272971316.62502784,955551.0430733633,-2126912.6150082476
742,-59635232.03567305,-399361467.9671778,-656378379.8123708,-228631152.12364474,960347.0361754886,-2131039.17283816
743,-124058012.34521094,-387589149.442751,-671062281.3666291,-183184622.5760985,964989.6693830217,-2135666.7357178996
744,-185396179.6590141,-366306388.0963951,-682473404.290749,-136856519.53324175,969404.3777344665,-2140764.149497028
745,-242265177.89127868,-336290392.15980506,-690564806.0590719,-89874209.03084597,973524.8175457481,-2146289.089319364
746,-293477895.1596113,-298503930.6128287,-695304180.0774976,-42466838.38764494,977294.3068895076,-2152190.4528795783
747,-338060550.5420881,-254044450.24210033,-696673832.6431038,5135439.3918216005,980666.5726358617,-2158410.7745646844
748,-375256115.8015348,-204096580.29183805,-694670642.2605598,52702226.90003421,983605.9104483253,-2164888.479815025
749,-404518195.08876085,-149890469.33122116,-689306002.9811426,100003632.82734576,986086.8953325988,-2171559.864751184
750,-425498365.06233305,-92667117.5369917,-680605752.7181315,146811015.42219383,988093.7840556622,-2178360.7464218563
751,-438029666.43840384,-33650862.45330426,-668610086.8389295,192897722.85879916,989619.7360806192,-2185227.776334186
752,-442108426.31945795,25971506.670142844,-653373456.8085443,238039834.68580073,990665.9555707384,-2192099.442073622
753,-437876026.21265936,85065921.65718102,-634964453.3669763,282016908.73480135,991240.8304465557,-2198916.80021623
754,-425601706.76444143,142561575.57405832,-613465673.7556237,324612737.85147715,991359.1198269813,-2205623.991480921
755,-405667063.02757674,197457921.73866665,-588973572.7388498,365616120.0936381,991041.220616282,-2212168.5895769037
756,-378552546.4069251,248829144.15088207,-561598296.8781599,404821644.0096252,990312.5281009118,-2218501.831438756
757,-344826044.65414774,295826990.25338954,-531463499.3266161,442030487.4026795,989202.893845745,-2224578.770734567
758,-305133442.9868713,337682722.9212811,-498706127.6437107,477051225.7184988,987746.176138829,-2230358.3901687535
759,-260190956.7044088,373708819.1711134,-463476172.2941696,509700647.97225446,985979.8728076901,-2235803.7020562743
760,-210778947.1987556,403300927.30923086,-425936363.3780308,539804583.5450735,983944.822534369,-2240881.8613337516
761,-157736872.31179523,425940496.6850858,-386261808.5236548,567198746.7374233,981684.958064348,-2245564.3106721225
762,-101958968.69178757,441198413.5832302,-344639570.2567708,591729603.7186968,979247.0923324509,-2249826.973504078
763,-44390211.55727851,448739905.101838,-301268181.8920848,613255260.9524883,976680.7160887225,-2253650.5072654574
764,13977960.176268563,448330899.0424882,-256357098.2264683,631646369.7449524,974037.7828336002,-2257020.6255635847
765,72112732.33948186,439845940.7031837,-210126074.46052882,646787039.5836201,971372.4536518643,-2259928.4938350534
766,128946472.26337974,423277655.3520226,-162804465.48113665,658575752.2757323,968740.770934569,-2262371.197762743
767,183385486.68359426,398747594.8787004,-114630437.71374029,666926268.3627167,966200.2263048799,-2264352.2766362764
768,234321780.04045016,366518104.6699314,-65850086.55903535,671768516.4265854,963809.1849590234,-2265882.3042910984
769,280648643.92937154,327004579.95234674,-16716453.558985785,673049454.7301191,961626.1271793594,-2266979.4876760733
770,321280870.71890914,280787144.0301931,32511561.242255926,670733893.2929268,959708.6695858843,-2267670.2372151916
771,355180231.48767984,228620382.02618137,81570394.76613292,664805263.1376405,958112.3359244744,-2267989.6443261555
772,381386536.34866816,171439334.20837986,130193125.48119718,655266318.14991,956889.0623912228,-2267981.78121271
773,399054051.5364436,110359557.95062733,178110886.38502413,642139753.8666133,956085.4481286886,-2267699.719428834
774,407492250.7748364,46668813.55001836,225054383.40168774,625468726.6139082,955740.7990870917,-2267205.1517455075
